0	0	0	0	0	0	0	0	0	0	0	0	
0	0	19	21	117	422	0	3	0	0	0	0	
0	19	0	0	0	13	10	3	2	0	0	0	
0	21	0	0	22	19	6	3	0	3	0	0	
0	117	0	22	0	15	16	3	4	0	0	0	
0	422	13	19	15	0	11	11	2	0	0	0	
0	0	10	6	16	11	0	5	4	3	0	0	
0	3	3	3	3	11	5	11	0	0	0	0	
0	0	2	0	4	2	4	0	8	0	0	2	
0	0	0	3	0	0	3	0	0	6	0	3	
0	0	0	0	0	0	0	0	0	0	4	4	
0	0	0	0	0	0	0	0	2	3	4	0	
